categoria,subcategoria,descripcion,unidades,precio,code,compare
Agua y refrescos,Agua,Agua mineral con gas grande Fonter,6 botellas x 1 L,"6,84 € /pack",27598," 1,14 €/L"
Agua y refrescos,Agua,Agua mineral con gas grande Fonter,Botella 1 L,"1,14 € /ud.",27597," 1,14 €/L"
Agua y refrescos,Agua,Gaseosa Hacendado grande,"Botella 1,5 L","0,50 € /ud.",27973," 0,334 €/L"
Agua y refrescos,Agua,Gaseosa Hacendado pequeña,6 botellas x 500 ml,"1,92 € /pack",27972," 0,64 €/L"
Agua y refrescos,Agua,Gaseosa Hacendado pequeña,Botella 500 ml,"0,32 € /ud.",27971," 0,64 €/L"
Agua y refrescos,Agua,Gaseosa La Casera grande,"2 botellas x 1,5 L","2,36 € /pack",27733," 0,787 €/L"
Agua y refrescos,Agua,Gaseosa La Casera grande,"Botella 1,5 L","1,20 € /ud.",27735," 0,80 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica limón Aquarius,"Botella 1,5 L","1,99 € /ud.",29608," 1,327 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica limón Aquarius,8 latas x 330 ml,"6,80 €6,24 € /pack",29605," 2,364 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica limón Aquarius,Lata 330 ml,"0,89 €0,80 € /ud.",29625," 2,425 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica sabor cítrico Iso drink,"Botella 1,5 L","1,00 € /ud.",28576," 0,667 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica sabor cítrico Iso drink,6 latas x 330 ml,"2,70 € /pack",28575," 1,364 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica sabor cítrico Iso drink,Lata 330 ml,"0,45 € /ud.",28574," 1,364 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica naranja Aquarius,"Botella 1,5 L","1,99 € /ud.",29609," 1,327 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica naranja Aquarius,8 latas x 330 ml,"6,80 €6,24 € /pack",29604," 2,364 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica naranja Aquarius,Lata 330 ml,"0,89 €0,80 € /ud.",29624," 2,425 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica limón Aquarius zero azúcar,"Botella 1,5 L","1,99 € /ud.",29612," 1,327 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica de naranja Iso drink,"Botella 1,5 L","1,00 € /ud.",28688," 0,667 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica de naranja Iso drink,6 latas x 330 ml,"2,70 € /pack",28690," 1,364 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica de naranja Iso drink,Lata 330 ml,"0,45 € /ud.",28689," 1,364 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica Iso On blue Hacendado,"Botella 1,5 L","1,55 € /ud.",29410," 1,034 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica Iso On blue Hacendado,Botella 500 ml,"0,60 € /ud.",29080," 1,20 €/L"
Agua y refrescos,Isotónico y energético,Bebida isotónica azul Powerade,Botella 500 ml,"1,52 € /ud.",27491," 3,04 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Energy Drink Zero Hacendado,6 latas x 250 ml,"2,70 €2,40 € /pack",5564," 1,60 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Zero Hacendado,Lata 250 ml,"0,40 € /ud.",27944," 1,60 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Energy Ultra zero Monster,4 latas x 500 ml,"6,68 € /pack",28670," 3,34 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Energy Ultra zero Monster,Lata 500 ml,"1,79 € /ud.",28119," 3,58 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética energy Monster,4 latas x 500 ml,"7,08 €6,00 € /pack",28664," 3,00 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Energy Monster,Lata 500 ml,"1,89 €1,55 € /ud.",28016," 3,10 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Energy Drink Hacendado,"Botella 1,5 L","1,70 € /ud.",28266," 1,134 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Energy Drink Hacendado,6 latas x 250 ml,"2,70 €2,40 € /pack",28263," 1,60 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Energy Drink Hacendado,Lata 250 ml,"0,45 €0,40 € /ud.",28264," 1,60 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Red Bull,4 latas x 250 ml,"5,52 €4,77 € /pack",29378," 4,77 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Red Bull,Lata 250 ml,"1,64 € /ud.",27905," 6,56 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética original Burn,4 latas x 500 ml,"4,20 € /pack",29365," 2,10 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética original Burn,Lata 500 ml,"1,10 € /ud.",27913," 2,20 €/L"
Agua y refrescos,Isotónico y energético,Gel energético con cafeína Enervit Sport sabor cítricos,3 ud. x 32 g,"3,60 € /pack",28116," 39,131 €/kg"
Agua y refrescos,Isotónico y energético,Bebida energética Mango Loco Monster,4 latas x 500 ml,"7,08 € /pack",13815," 3,54 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Mango Loco Monster,Lata 500 ml,"1,89 € /ud.",13814," 3,78 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Furious Energy drink,Lata 500 ml,"1,07 € /ud.",40322," 2,14 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética Tropic Energy drink,Lata 500 ml,"1,07 € /ud.",40323," 2,14 €/L"
Agua y refrescos,Isotónico y energético,Malta Maltín Polar,6 botellines x 250 ml,"7,00 € /pack",52920," 4,667 €/L"
Agua y refrescos,Isotónico y energético,Malta Maltín Polar,Botellín 250 ml,"1,17 € /ud.",52921," 4,68 €/L"
Agua y refrescos,Isotónico y energético,Bebida energética zero Watermelon Energy drink,Lata 500 ml,"1,00 € /ud.",60602," 2,00 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,2 botellas x 2 L,"4,64 € /pack",27348," 1,16 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,Botella 2 L,"2,36 € /ud.",27342," 1,18 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,"Botella 1,25 L","1,72 €1,48 € /ud.",28181," 1,184 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,4 botellas x 500 ml,"5,40 € /pack",28113," 2,70 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,Botella 500 ml,"1,55 € /ud.",29360," 3,10 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,12 latas x 330 ml,"11,16 €10,44 € /pack",27321," 2,637 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,Lata 330 ml,"0,95 € /ud.",27326," 2,879 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,Botella 2 L,"1,10 € /ud.",29072," 0,55 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,6 latas x 330 ml,"2,34 € /pack",29031," 1,182 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,Lata 330 ml,"0,39 € /ud.",29032," 1,182 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Pepsi,"Botella 1,75 L","1,69 € /ud.",23894," 0,966 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,12 latas x 330 ml,"10,44 € /pack",27426," 2,637 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,Lata 330 ml,"0,89 € /ud.",27414," 2,697 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,2 botellas x 2 L,"3,90 € /pack",27449," 0,975 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,Botella 2 L,"1,99 € /ud.",27445," 0,995 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,"Botella 1,25 L","1,49 €1,25 € /ud.",13816," 1,00 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,4 botellas x 500 ml,"5,00 € /pack",28115," 2,50 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,Botella 500 ml,"1,45 € /ud.",29361," 2,90 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola light,9 latas x 330 ml,"7,83 € /pack",27184," 2,637 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola light,Lata 330 ml,"0,89 € /ud.",27406," 2,697 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,12 latas x 330 ml,"10,44 € /pack",26997," 2,637 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,Lata 330 ml,"0,89 € /ud.",27559," 2,697 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,2 botellas x 2 L,"3,90 € /pack",28180," 0,975 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,Botella 2 L,"1,99 € /ud.",27462," 0,995 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,Botella 2 L,"0,70 € /ud.",29073," 0,35 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,6 latas x 330 ml,"1,92 € /pack",29033," 0,97 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,Lata 330 ml,"0,32 € /ud.",29034," 0,97 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Botella 2 L,"0,70 € /ud.",29074," 0,35 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,6 latas x 330 ml,"1,92 € /pack",29035," 0,97 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Lata 330 ml,"0,32 € /ud.",29036," 0,97 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Pepsi Zero azúcar,"Botella 1,75 L","1,69 € /ud.",23898," 0,966 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,12 latas x 330 ml,"10,44 € /pack",26997," 2,637 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,Lata 330 ml,"0,89 € /ud.",27559," 2,697 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,2 botellas x 2 L,"3,90 € /pack",28180," 0,975 €/L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,Botella 2 L,"1,99 € /ud.",27462," 0,995 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Botella 2 L,"0,70 € /ud.",29074," 0,35 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,6 latas x 330 ml,"1,92 € /pack",29035," 0,97 €/L"
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Lata 330 ml,"0,32 € /ud.",29036," 0,97 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,Botella 2 L,"1,79 € /ud.",27610," 0,895 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,9 latas x 330 ml,"6,57 €5,76 € /pack",13817," 1,94 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,Lata 330 ml,"0,75 €0,66 € /ud.",27602," 2,00 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón zero azúcares añadidos,Lata 330 ml,"0,75 €0,66 € /ud.",27608," 2,00 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,Botella 2 L,"0,95 € /ud.",29077," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,6 latas x 330 ml,"2,10 € /pack",29043," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,Lata 330 ml,"0,35 € /ud.",29044," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,Botella 2 L,"0,95 € /ud.",29078," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,6 latas x 330 ml,"2,10 € /pack",29045," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,Lata 330 ml,"0,35 € /ud.",29046," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco limón Schweppes original,8 latas x 330 ml,"7,52 €5,12 € /pack",27761," 1,94 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco limón Schweppes original,Lata 330 ml,"0,95 € /ud.",27762," 2,879 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,Botella 2 L,"1,59 €1,25 € /ud.",26990," 0,625 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,8 latas x 330 ml,"4,56 € /pack",28176," 1,728 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,Lata 330 ml,"0,59 € /ud.",27845," 1,788 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,Botella 2 L,"1,59 € /ud.",27763," 0,795 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,9 latas x 330 ml,"4,95 € /pack",22112," 1,667 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,Lata 330 ml,"0,59 € /ud.",27770," 1,788 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,Botella 2 L,"0,95 € /ud.",29079," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,6 latas x 330 ml,"2,10 € /pack",29047," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,Lata 330 ml,"0,35 € /ud.",29048," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado zero azúcar fresh gas,Botella 2 L,"0,95 € /ud.",29064," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,2 botellas x 2 L,"3,50 € /pack",27526," 0,875 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,Botella 2 L,"1,79 € /ud.",27508," 0,895 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,9 latas x 330 ml,"6,57 €5,76 € /pack",27571," 1,94 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,Lata 330 ml,"0,75 €0,66 € /ud.",27502," 2,00 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,Botella 2 L,"1,79 € /ud.",27545," 0,895 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,Lata 330 ml,"0,75 €0,66 € /ud.",27510," 2,00 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,Botella 2 L,"0,95 € /ud.",29075," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,Botella 2 L,"1,79 € /ud.",27610," 0,895 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,9 latas x 330 ml,"6,57 €5,76 € /pack",13817," 1,94 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,Lata 330 ml,"0,75 €0,66 € /ud.",27602," 2,00 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón zero azúcares añadidos,Lata 330 ml,"0,75 €0,66 € /ud.",27608," 2,00 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,Botella 2 L,"0,95 € /ud.",29077," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,6 latas x 330 ml,"2,10 € /pack",29043," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,Lata 330 ml,"0,35 € /ud.",29044," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,Botella 2 L,"0,95 € /ud.",29078," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,6 latas x 330 ml,"2,10 € /pack",29045," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,Lata 330 ml,"0,35 € /ud.",29046," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco limón Schweppes original,8 latas x 330 ml,"7,52 €5,12 € /pack",27761," 1,94 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco limón Schweppes original,Lata 330 ml,"0,95 € /ud.",27762," 2,879 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,Botella 2 L,"1,59 €1,25 € /ud.",26990," 0,625 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,8 latas x 330 ml,"4,56 € /pack",28176," 1,728 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,Lata 330 ml,"0,59 € /ud.",27845," 1,788 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,Botella 2 L,"1,59 € /ud.",27763," 0,795 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,9 latas x 330 ml,"4,95 € /pack",22112," 1,667 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,Lata 330 ml,"0,59 € /ud.",27770," 1,788 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,Botella 2 L,"0,95 € /ud.",29079," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,6 latas x 330 ml,"2,10 € /pack",29047," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,Lata 330 ml,"0,35 € /ud.",29048," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado zero azúcar fresh gas,Botella 2 L,"0,95 € /ud.",29064," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,2 botellas x 2 L,"3,50 € /pack",27526," 0,875 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,Botella 2 L,"1,79 € /ud.",27508," 0,895 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,9 latas x 330 ml,"6,57 €5,76 € /pack",27571," 1,94 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,Lata 330 ml,"0,75 €0,66 € /ud.",27502," 2,00 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,Botella 2 L,"1,79 € /ud.",27545," 0,895 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,Lata 330 ml,"0,75 €0,66 € /ud.",27510," 2,00 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,Botella 2 L,"0,95 € /ud.",29075," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,6 latas x 330 ml,"2,10 € /pack",29039," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,Lata 330 ml,"0,35 € /ud.",29040," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,Botella 2 L,"0,95 € /ud.",29076," 0,475 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,6 latas x 330 ml,"2,10 € /pack",29041," 1,061 €/L"
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,Lata 330 ml,"0,35 € /ud.",29042," 1,061 €/L"
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,8 latas x 330 ml,"7,52 € /pack",27666," 2,849 €/L"
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,Lata 330 ml,"0,95 € /ud.",27667," 2,879 €/L"
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,Botella 1 L,"1,90 € /ud.",29247," 1,90 €/L"
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,6 botellines x 200 ml,"6,30 € /pack",86117," 5,25 €/L"
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,Botellín 200 ml,"1,06 € /ud.",86118," 5,30 €/L"
Agua y refrescos,Tónica y bitter,Tónica Hacendado,6 latas x 330 ml,"2,28 € /pack",28034," 1,152 €/L"
Agua y refrescos,Tónica y bitter,Tónica Hacendado,Lata 330 ml,"0,38 € /ud.",27980," 1,152 €/L"
Agua y refrescos,Tónica y bitter,Tónica zero calorías Schweppes,8 latas x 330 ml,"7,52 € /pack",27487," 2,849 €/L"
Agua y refrescos,Tónica y bitter,Tónica zero calorías Schweppes,Lata 330 ml,"0,95 € /ud.",27488," 2,879 €/L"
Agua y refrescos,Tónica y bitter,Tónica Nordic Mist,8 latas x 250 ml,"4,72 € /pack",27234," 2,36 €/L"
Agua y refrescos,Tónica y bitter,Tónica Nordic Mist,Lata 250 ml,"0,69 € /ud.",27017," 2,76 €/L"
Agua y refrescos,Tónica y bitter,Tónica pink zero Schweppes,8 latas x 330 ml,"7,52 € /pack",47995," 2,849 €/L"
Agua y refrescos,Tónica y bitter,Tónica pink zero Schweppes,Lata 330 ml,"0,95 € /ud.",4888," 2,879 €/L"
Agua y refrescos,Tónica y bitter,Bitter Kas sin alcohol,Lata 330 ml,"0,99 € /ud.",28435," 3,00 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,8 latas x 330 ml,"7,68 € /pack",28509," 2,91 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,Lata 330 ml,"0,99 € /ud.",27801," 3,00 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,"Botella 1,5 L","1,99 € /ud.",27903," 1,327 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té verde Hacendado,"Botella 1,5 L","0,95 € /ud.",27832," 0,634 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado,"Botella 1,5 L","0,95 € /ud.",67938," 0,634 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor melocotón Hacendado zero,"Botella 1,5 L","0,95 € /ud.",86137," 0,634 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor melocotón Hacendado,"Botella 1,5 L","0,95 € /ud.",80478," 0,634 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado para diluir,Caja 12 sobres (36 g),"1,50 € /ud.",11307," 4,167 €/100 g"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor melocotón Hacendado para diluir,Caja 12 sobres (36 g),"1,50 € /ud.",11319," 4,167 €/100 g"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor mango Hacendado zero,"Botella 1,5 L","0,95 € /ud.",86138," 0,634 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado,6 latas x 330 ml,"3,00 € /pack",67939," 1,516 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado,Lata 330 ml,"0,50 € /ud.",67940," 1,516 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco té sabor limón Hacendado zero,"Botella 1,5 L","0,95 € /ud.",5546," 0,634 €/L"
Agua y refrescos,Refresco de té y sin gas,Limonada Don Simón light sin gas,Botella 2 L,"1,50 € /ud.",28102," 0,75 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco de naranja Simon Life sin gas,"Botella 1,5 L","1,85 €1,60 € /ud.",27951," 1,067 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco de naranja Gold Spring sin gas,Botella 2 L,"1,40 € /ud.",28077," 0,70 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco de naranja Gold Spring sin gas,4 botellas x 330 ml,"1,50 € /pack",27842," 1,137 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco fusión de frutas Gold Spring cero sin gas,Botella 2 L,"1,40 € /ud.",28187," 0,70 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco de naranja Trina sin gas,"Botella 1,5 L","1,69 € /ud.",27755," 1,127 €/L"
Agua y refrescos,Refresco de té y sin gas,Bebida Florida Sunny Delight,"Botella 1,25 L","1,95 €1,65 € /ud.",27759," 1,32 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco de manzana sin gas,"Botella 1,5 L","1,00 € /ud.",13606," 0,667 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco piña-coco Gold Spring cero sin gas,Botella 2 L,"1,40 € /ud.",28191," 0,70 €/L"
Agua y refrescos,Refresco de té y sin gas,Agua de coco Chaokoh 100% natural,Brick 1 L,"2,60 € /ud.",28198," 2,60 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco sandía Gold Spring cero sin gas,Botella 2 L,"1,40 € /ud.",28190," 0,70 €/L"
Agua y refrescos,Refresco de té y sin gas,Refresco Caribe Gold Spring cero sin gas,Botella 2 L,"1,40 € /ud.",28193," 0,70 €/L"
Agua y refrescos,Refresco de té y sin gas,Limonada Hacendado light sin gas,4 botellas x 330 ml,"1,50 € /pack",15988," 1,137 €/L"
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla rellenas de anchoa Hacendado,3 botes x 150 g,"3,12 € /pack",22910," 6,934 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla rellenas de anchoa Hacendado,3 botes x 50 g,"1,60 € /pack",23217," 10,667 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla rellenas de anchoa Hacendado,Bote 350 g (150 g escurrido),"1,04 € /ud.",22911," 6,934 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla Hacendado sin hueso,Tarro 835 g (400 g escurrido),"2,60 € /ud.",33053," 6,50 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas rellenas de anchoa Hacendado reducido en sal,Bote 350 g (150 g escurrido),"1,40 € /ud.",33024," 9,334 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla rellenas de anchoa Hacendado reducidas en sal,3 botes x 50 g,"1,80 € /pack",33078," 12,00 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas chupadedos Huerta de Barros partidas aliñadas con hueso,Tarro 980 g (600 g escurrido),"3,30 € /ud.",33168," 5,50 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas gazpacha Hacendado con hueso,Tarro 835 g (500 g escurrido),"2,50 € /ud.",80177," 5,00 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas rellenas de anchoa Hacendado,Bote 350 g (150 g escurrido),"1,65 € /ud.",23759," 11,00 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas rellenas de anchoa Hacendado,"Bote 1,46 kg (600 g escurrido)","3,95 € /ud.",33010," 6,584 €/kg"
Aperitivos,Aceitunas y encurtidos,Aceitunas manzanilla Hacendado sin hueso,3 paquetes x 75 g,"1,65 € /pack",33114," 7,334 €/kg"
